#Thermo information
#TimeStep Temp PE KE
5733 10.3576 -56.3989 0.957098
5734 10.354 -56.3975 0.956764
5735 10.3493 -56.396 0.956327
5736 10.3435 -56.3943 0.955789
5737 10.3366 -56.3926 0.955154
5738 10.3287 -56.3908 0.954426
5739 10.3199 -56.3889 0.953608
5740 10.3101 -56.3869 0.952706
5741 10.2995 -56.3848 0.951724
5742 10.2881 -56.3827 0.950671
5743 10.276 -56.3804 0.949552
5744 10.2632 -56.3782 0.948369
5745 10.2497 -56.3758 0.947126
5746 10.2357 -56.3735 0.94583
5747 10.2212 -56.371 0.944487
5748 10.2062 -56.3686 0.943103
5749 10.1908 -56.366 0.941684
5750 10.1751 -56.3635 0.940236
5751 10.1592 -56.3609 0.938766
5752 10.1432 -56.3584 0.937281
5753 10.127 -56.3558 0.935786
5754 10.1108 -56.3532 0.934289
5755 10.0946 -56.3506 0.932797
5756 10.0786 -56.348 0.931315
5757 10.0628 -56.3454 0.929852
5758 10.0472 -56.3429 0.928415
5759 10.032 -56.3403 0.927008
5760 10.0172 -56.3379 0.925638
5761 10.0028 -56.3354 0.924312
5762 9.989 -56.333 0.923034
5763 9.97577 -56.3306 0.921812
5764 9.9632 -56.3283 0.920651
5765 9.95136 -56.3261 0.919556
5766 9.9403 -56.3239 0.918534
5767 9.93007 -56.3218 0.91759
5768 9.92075 -56.3197 0.916728
5769 9.91237 -56.3178 0.915954
5770 9.90499 -56.3159 0.915272
5771 9.89866 -56.3141 0.914687
5772 9.89342 -56.3124 0.914203
5773 9.88932 -56.3108 0.913824
5774 9.88639 -56.3093 0.913553
5775 9.88468 -56.3079 0.913395
5776 9.88421 -56.3066 0.913352
5777 9.88503 -56.3054 0.913427
5778 9.88714 -56.3043 0.913622
5779 9.89059 -56.3033 0.913941
5780 9.89539 -56.3024 0.914384
5781 9.90155 -56.3017 0.914954
5782 9.90911 -56.301 0.915652
5783 9.91805 -56.3005 0.916479
5784 9.9284 -56.3001 0.917435
5785 9.94015 -56.2998 0.918521
5786 9.95332 -56.2996 0.919737
5787 9.96788 -56.2996 0.921083
5788 9.98385 -56.2996 0.922558
5789 10.0012 -56.2998 0.924162
5790 10.0199 -56.3001 0.925892
5791 10.04 -56.3005 0.927747
5792 10.0614 -56.301 0.929726
5793 10.0841 -56.3016 0.931826
5794 10.1082 -56.3023 0.934045
5795 10.1334 -56.3031 0.936379
5796 10.1599 -56.304 0.938826
5797 10.1875 -56.305 0.941381
5798 10.2163 -56.3061 0.944041
5799 10.2462 -56.3073 0.946803
5800 10.2771 -56.3085 0.94966
5801 10.3091 -56.3099 0.952609
5802 10.3419 -56.3113 0.955645
5803 10.3756 -56.3128 0.958761
5804 10.4102 -56.3143 0.961954
5805 10.4455 -56.3159 0.965216
5806 10.4815 -56.3175 0.968543
5807 10.5181 -56.3192 0.97193
5808 10.5553 -56.321 0.975367
5809 10.593 -56.3227 0.978847
5810 10.6311 -56.3245 0.982365
5811 10.6695 -56.3263 0.985913
5812 10.7081 -56.3282 0.989484
5813 10.7469 -56.33 0.993071
5814 10.7858 -56.3318 0.996666
5815 10.8247 -56.3337 1.00026
5816 10.8636 -56.3355 1.00385
5817 10.9024 -56.3373 1.00743
5818 10.9409 -56.3391 1.011
5819 10.9791 -56.3408 1.01453
5820 11.0169 -56.3425 1.01802
5821 11.0543 -56.3441 1.02148
5822 11.0912 -56.3457 1.02488
5823 11.1274 -56.3473 1.02823
5824 11.163 -56.3488 1.03151
5825 11.1977 -56.3502 1.03473
5826 11.2316 -56.3515 1.03786
5827 11.2646 -56.3527 1.04091
5828 11.2966 -56.3539 1.04387
5829 11.3276 -56.355 1.04673
5830 11.3575 -56.3559 1.04949
5831 11.3862 -56.3568 1.05215
5832 11.4138 -56.3575 1.05469
5833 11.44 -56.3582 1.05712
5834 11.465 -56.3587 1.05943
5835 11.4887 -56.3592 1.06162
5836 11.5111 -56.3595 1.06368
5837 11.5321 -56.3597 1.06563
5838 11.5518 -56.3598 1.06744
5839 11.57 -56.3597 1.06913
5840 11.5868 -56.3596 1.07068
5841 11.6022 -56.3593 1.0721
5842 11.6161 -56.3589 1.07339
5843 11.6286 -56.3584 1.07454
5844 11.6397 -56.3578 1.07557
5845 11.6494 -56.357 1.07647
5846 11.6578 -56.3562 1.07724
5847 11.6648 -56.3552 1.07789
5848 11.6705 -56.3541 1.07842
5849 11.675 -56.353 1.07883
5850 11.6783 -56.3517 1.07913
5851 11.6804 -56.3504 1.07932
5852 11.6814 -56.349 1.07942
5853 11.6813 -56.3475 1.07941
5854 11.6803 -56.3459 1.07932
5855 11.6784 -56.3442 1.07914
5856 11.6756 -56.3425 1.07889
5857 11.6722 -56.3408 1.07857
5858 11.668 -56.339 1.07819
5859 11.6633 -56.3372 1.07775
5860 11.6582 -56.3353 1.07727
5861 11.6526 -56.3335 1.07676
5862 11.6467 -56.3316 1.07622
5863 11.6407 -56.3297 1.07566
5864 11.6346 -56.3279 1.0751
5865 11.6285 -56.326 1.07453
5866 11.6225 -56.3242 1.07398
5867 11.6168 -56.3225 1.07345
5868 11.6114 -56.3208 1.07295
5869 11.6064 -56.3191 1.07249
5870 11.602 -56.3175 1.07208
5871 11.5981 -56.316 1.07173
5872 11.595 -56.3146 1.07144
5873 11.5927 -56.3133 1.07123
5874 11.5913 -56.312 1.0711
5875 11.5909 -56.3109 1.07106
5876 11.5916 -56.3099 1.07112
5877 11.5934 -56.3091 1.07129
5878 11.5964 -56.3083 1.07157
5879 11.6007 -56.3077 1.07196
5880 11.6063 -56.3073 1.07248
5881 11.6134 -56.307 1.07313
5882 11.6218 -56.3068 1.07392
5883 11.6318 -56.3068 1.07483
5884 11.6432 -56.307 1.07589
5885 11.6562 -56.3073 1.07709
5886 11.6707 -56.3078 1.07843
5887 11.6868 -56.3085 1.07992
5888 11.7045 -56.3093 1.08155
5889 11.7236 -56.3103 1.08332
5890 11.7444 -56.3114 1.08524
5891 11.7666 -56.3128 1.0873
5892 11.7904 -56.3143 1.0895
5893 11.8157 -56.3159 1.09183
5894 11.8423 -56.3177 1.09429
5895 11.8702 -56.3197 1.09687
5896 11.8994 -56.3218 1.09957
5897 11.9298 -56.3241 1.10238
5898 11.9614 -56.3265 1.10529
5899 11.9939 -56.329 1.1083
5900 12.0274 -56.3316 1.1114
5901 12.0618 -56.3344 1.11457
5902 12.0969 -56.3373 1.11781
5903 12.1326 -56.3402 1.12112
5904 12.1689 -56.3433 1.12447
5905 12.2055 -56.3464 1.12785
5906 12.2425 -56.3496 1.13127
5907 12.2796 -56.3529 1.13469
5908 12.3167 -56.3562 1.13813
5909 12.3537 -56.3596 1.14155
5910 12.3905 -56.363 1.14495
5911 12.427 -56.3664 1.14832
5912 12.463 -56.3699 1.15164
5913 12.4983 -56.3733 1.15491
5914 12.5329 -56.3767 1.15811
5915 12.5666 -56.3801 1.16122
5916 12.5993 -56.3835 1.16424
5917 12.6309 -56.3869 1.16716
5918 12.6612 -56.3902 1.16996
5919 12.6901 -56.3934 1.17263
5920 12.7175 -56.3966 1.17516
5921 12.7432 -56.3997 1.17754
5922 12.7672 -56.4027 1.17976
5923 12.7894 -56.4056 1.1818
5924 12.8096 -56.4085 1.18367
5925 12.8277 -56.4112 1.18534
5926 12.8437 -56.4138 1.18682
5927 12.8574 -56.4163 1.18809
5928 12.8687 -56.4186 1.18914
5929 12.8777 -56.4208 1.18997
5930 12.8842 -56.4229 1.19056
5931 12.8881 -56.4249 1.19092
5932 12.8894 -56.4267 1.19104
5933 12.888 -56.4283 1.19091
5934 12.8838 -56.4298 1.19053
5935 12.8769 -56.4311 1.1899
5936 12.8672 -56.4323 1.189
5937 12.8547 -56.4333 1.18784
5938 12.8393 -56.4342 1.18641
5939 12.821 -56.4348 1.18472
5940 12.7998 -56.4353 1.18277
5941 12.7757 -56.4357 1.18054
5942 12.7488 -56.4358 1.17805
5943 12.7189 -56.4358 1.17529
5944 12.6862 -56.4357 1.17227
5945 12.6507 -56.4353 1.16899
5946 12.6123 -56.4348 1.16544
5947 12.5712 -56.4342 1.16164
5948 12.5273 -56.4334 1.15759
5949 12.4808 -56.4324 1.15329
5950 12.4316 -56.4312 1.14874
5951 12.3798 -56.43 1.14396
5952 12.3256 -56.4285 1.13895
5953 12.2689 -56.427 1.13371
5954 12.2099 -56.4253 1.12826
5955 12.1487 -56.4234 1.1226
5956 12.0852 -56.4215 1.11673
5957 12.0197 -56.4194 1.11068
5958 11.9521 -56.4172 1.10444
5959 11.8827 -56.4148 1.09803
5960 11.8116 -56.4124 1.09145
5961 11.7387 -56.4099 1.08472
5962 11.6643 -56.4073 1.07784
5963 11.5885 -56.4046 1.07084
5964 11.5113 -56.4018 1.06371
5965 11.433 -56.399 1.05647
5966 11.3536 -56.3961 1.04913
5967 11.2733 -56.3931 1.04171
5968 11.1921 -56.3901 1.03421
5969 11.1103 -56.3871 1.02665
5970 11.0279 -56.384 1.01903
5971 10.9451 -56.3809 1.01138
5972 10.862 -56.3778 1.0037
5973 10.7787 -56.3747 0.996003
5974 10.6953 -56.3715 0.988303
5975 10.6121 -56.3684 0.980612
5976 10.5291 -56.3653 0.972941
5977 10.4464 -56.3622 0.965302
5978 10.3642 -56.3592 0.957706
5979 10.2826 -56.3562 0.950165
5980 10.2017 -56.3532 0.94269
5981 10.1217 -56.3503 0.935293
5982 10.0426 -56.3475 0.927991
5983 9.9647 -56.3447 0.920789
5984 9.88791 -56.342 0.913693
5985 9.81242 -56.3394 0.906718
5986 9.73832 -56.3369 0.89987
5987 9.66566 -56.3344 0.893157
5988 9.59454 -56.3321 0.886584
5989 9.52503 -56.3299 0.880162
5990 9.45722 -56.3278 0.873896
5991 9.39119 -56.3258 0.867794
5992 9.32699 -56.3239 0.861862
5993 9.26471 -56.3221 0.856107
5994 9.2044 -56.3205 0.850533
5995 9.14611 -56.319 0.845147
5996 9.08989 -56.3176 0.839952
5997 9.03579 -56.3164 0.834953
5998 8.98384 -56.3153 0.830153
5999 8.93409 -56.3144 0.825555
6000 8.88655 -56.3136 0.821162
6001 8.84125 -56.313 0.816976
6002 8.7982 -56.3125 0.812999
6003 8.75742 -56.3122 0.809231
6004 8.71894 -56.312 0.805674
6005 8.68274 -56.312 0.802329
6006 8.64881 -56.3121 0.799194
6007 8.61715 -56.3123 0.796268
6008 8.58774 -56.3128 0.793551
6009 8.56055 -56.3133 0.791039
6010 8.53558 -56.3141 0.788731
6011 8.51279 -56.3149 0.786625
6012 8.49214 -56.3159 0.784717
6013 8.4736 -56.3171 0.783004
6014 8.45714 -56.3184 0.781483
6015 8.44269 -56.3198 0.780148
6016 8.43023 -56.3213 0.778996
6017 8.41969 -56.323 0.778022
6018 8.41102 -56.3248 0.777221
6019 8.40416 -56.3267 0.776587
6020 8.39905 -56.3287 0.776115
6021 8.39562 -56.3308 0.775799
6022 8.39382 -56.333 0.775632
6023 8.39357 -56.3354 0.775609
6024 8.3948 -56.3378 0.775722
6025 8.39744 -56.3403 0.775966
6026 8.40141 -56.3428 0.776334
6027 8.40665 -56.3455 0.776817
6028 8.41307 -56.3482 0.777411
6029 8.4206 -56.3509 0.778106
6030 8.42916 -56.3538 0.778898
6031 8.43868 -56.3566 0.779777
6032 8.44907 -56.3595 0.780737
6033 8.46026 -56.3625 0.781771
6034 8.4722 -56.3654 0.782875
6035 8.48481 -56.3684 0.78404
6036 8.49799 -56.3714 0.785258
6037 8.51167 -56.3744 0.786522
6038 8.52577 -56.3774 0.787825
6039 8.54023 -56.3804 0.789161
6040 8.55498 -56.3834 0.790524
6041 8.56995 -56.3864 0.791907
6042 8.58507 -56.3894 0.793305
6043 8.60029 -56.3923 0.794711
6044 8.61555 -56.3952 0.796121
6045 8.63079 -56.3981 0.797529
6046 8.64596 -56.4009 0.798931
6047 8.661 -56.4037 0.800321
6048 8.67588 -56.4065 0.801696
6049 8.69055 -56.4092 0.803051
6050 8.70497 -56.4118 0.804383
6051 8.7191 -56.4144 0.805689
6052 8.73292 -56.4169 0.806966
6053 8.74639 -56.4194 0.808211
6054 8.75949 -56.4218 0.809422
6055 8.7722 -56.4241 0.810596
6056 8.78454 -56.4264 0.811736
6057 8.79648 -56.4286 0.81284
6058 8.80801 -56.4307 0.813905
6059 8.8191 -56.4328 0.81493
6060 8.82976 -56.4348 0.815915
6061 8.84 -56.4368 0.816861
6062 8.84982 -56.4386 0.817768
6063 8.85922 -56.4405 0.818637
6064 8.86823 -56.4422 0.81947
6065 8.87691 -56.4439 0.820271
6066 8.88526 -56.4456 0.821044
6067 8.89329 -56.4472 0.821785
6068 8.90101 -56.4487 0.822499
6069 8.90847 -56.4502 0.823188
6070 8.91568 -56.4517 0.823855
6071 8.9227 -56.4531 0.824503
6072 8.92958 -56.4544 0.825139
6073 8.93638 -56.4558 0.825767
6074 8.94311 -56.4571 0.826389
6075 8.9498 -56.4584 0.827007
6076 8.9565 -56.4597 0.827627
6077 8.96328 -56.4609 0.828253
6078 8.97016 -56.4622 0.828889
6079 8.97721 -56.4634 0.82954
6080 8.98448 -56.4647 0.830212
6081 8.99202 -56.4659 0.830909
6082 8.99988 -56.4672 0.831635
6083 9.00812 -56.4685 0.832397
6084 9.0168 -56.4698 0.833198
6085 9.02595 -56.4711 0.834044
6086 9.03565 -56.4724 0.83494
6087 9.04593 -56.4738 0.83589
6088 9.05686 -56.4753 0.8369
6089 9.06848 -56.4768 0.837974
6090 9.08085 -56.4783 0.839117
6091 9.094 -56.4799 0.840332
6092 9.108 -56.4815 0.841625
6093 9.12287 -56.4832 0.843
6094 9.13867 -56.485 0.84446
6095 9.15543 -56.4869 0.846009
6096 9.1732 -56.4888 0.84765
6097 9.192 -56.4909 0.849388
6098 9.21191 -56.493 0.851227
6099 9.23295 -56.4952 0.853172
6100 9.25512 -56.4975 0.85522
6101 9.27843 -56.4998 0.857375
6102 9.30292 -56.5023 0.859637
6103 9.32858 -56.5049 0.862008
6104 9.35544 -56.5076 0.86449
6105 9.38349 -56.5103 0.867082
6106 9.41275 -56.5132 0.869786
6107 9.44321 -56.5162 0.872601
6108 9.47487 -56.5193 0.875526
6109 9.50771 -56.5224 0.878561
6110 9.54173 -56.5257 0.881705
6111 9.57691 -56.5291 0.884955
6112 9.61322 -56.5326 0.888311
6113 9.65064 -56.5361 0.891768
6114 9.68913 -56.5398 0.895325
6115 9.72866 -56.5436 0.898978
6116 9.76918 -56.5474 0.902722
6117 9.81066 -56.5513 0.906555
6118 9.85304 -56.5553 0.910472
6119 9.89627 -56.5594 0.914466
6120 9.94029 -56.5636 0.918534
6121 9.98504 -56.5678 0.922669
6122 10.0304 -56.5721 0.926864
6123 10.0764 -56.5764 0.931114
6124 10.1229 -56.5808 0.935412
6125 10.1699 -56.5852 0.93975
6126 10.2172 -56.5897 0.94412
6127 10.2647 -56.5942 0.948514
6128 10.3125 -56.5987 0.952925
6129 10.3603 -56.6032 0.957344
6130 10.4081 -56.6078 0.961762
6131 10.4558 -56.6123 0.966169
6132 10.5033 -56.6168 0.970557
6133 10.5505 -56.6213 0.974916
6134 10.5972 -56.6258 0.979236
6135 10.6434 -56.6302 0.983508
6136 10.689 -56.6346 0.987721
6137 10.7339 -56.639 0.991866
6138 10.7779 -56.6433 0.995932
6139 10.8209 -56.6475 0.999909
6140 10.8629 -56.6516 1.00379
6141 10.9037 -56.6556 1.00756
6142 10.9432 -56.6596 1.01121
6143 10.9813 -56.6634 1.01473
6144 11.0179 -56.6671 1.01811
6145 11.0529 -56.6707 1.02134
6146 11.0862 -56.6741 1.02442
6147 11.1176 -56.6774 1.02732
6148 11.1471 -56.6806 1.03005
6149 11.1746 -56.6836 1.03259
6150 11.1999 -56.6864 1.03493
6151 11.2231 -56.689 1.03707
6152 11.2439 -56.6915 1.039
6153 11.2624 -56.6937 1.0407
6154 11.2784 -56.6958 1.04218
6155 11.2918 -56.6976 1.04342
6156 11.3027 -56.6993 1.04442
6157 11.3108 -56.7007 1.04518
6158 11.3162 -56.7019 1.04568
6159 11.3189 -56.7029 1.04592
6160 11.3186 -56.7036 1.0459
6161 11.3155 -56.7041 1.04561
6162 11.3095 -56.7044 1.04505
6163 11.3005 -56.7044 1.04422
6164 11.2885 -56.7042 1.04312
6165 11.2735 -56.7037 1.04173
6166 11.2556 -56.703 1.04007
6167 11.2346 -56.702 1.03813
6168 11.2106 -56.7007 1.03591
6169 11.1836 -56.6993 1.03342
6170 11.1536 -56.6975 1.03065
6171 11.1206 -56.6956 1.0276
6172 11.0848 -56.6933 1.02429
6173 11.046 -56.6909 1.02071
6174 11.0044 -56.6881 1.01686
6175 10.96 -56.6852 1.01276
6176 10.9129 -56.682 1.00841
6177 10.8632 -56.6786 1.00381
6178 10.8108 -56.675 0.998975
6179 10.756 -56.6711 0.993906
6180 10.6987 -56.6671 0.988613
6181 10.6391 -56.6628 0.983106
6182 10.5772 -56.6584 0.977392
6183 10.5133 -56.6537 0.971481
6184 10.4473 -56.6489 0.965385
6185 10.3794 -56.6439 0.959113
6186 10.3098 -56.6388 0.952676
6187 10.2385 -56.6335 0.946085
6188 10.1656 -56.6281 0.939354
6189 10.0914 -56.6225 0.932493
6190 10.0158 -56.6168 0.925516
6191 9.93922 -56.611 0.918435
6192 9.8616 -56.6051 0.911263
6193 9.78315 -56.5992 0.904013
6194 9.70401 -56.5931 0.8967
6195 9.62432 -56.587 0.889337
6196 9.54424 -56.5809 0.881937
6197 9.46391 -56.5747 0.874514
6198 9.38352 -56.5685 0.867085
6199 9.30321 -56.5623 0.859664
6200 9.2231 -56.5561 0.852261
6201 9.14334 -56.55 0.844892
6202 9.06409 -56.5438 0.837568
6203 8.98548 -56.5377 0.830305
6204 8.90767 -56.5317 0.823115
6205 8.8308 -56.5257 0.816011
6206 8.75501 -56.5198 0.809008
6207 8.68043 -56.5139 0.802116
6208 8.60721 -56.5082 0.79535
6209 8.53547 -56.5026 0.788721
6210 8.46534 -56.4971 0.782241
6211 8.39694 -56.4918 0.775921
6212 8.3304 -56.4866 0.769772
6213 8.26583 -56.4816 0.763805
6214 8.20333 -56.4767 0.75803
6215 8.14302 -56.472 0.752457
6216 8.08499 -56.4675 0.747095
6217 8.02934 -56.4631 0.741952
6218 7.97615 -56.459 0.737037
6219 7.92551 -56.4551 0.732357
6220 7.87749 -56.4514 0.72792
6221 7.83216 -56.4479 0.723732
6222 7.78961 -56.4447 0.7198
6223 7.74988 -56.4416 0.716128
6224 7.71301 -56.4388 0.712721
6225 7.67905 -56.4363 0.709584
6226 7.64804 -56.434 0.706718
6227 7.62001 -56.4319 0.704128
6228 7.59498 -56.4301 0.701815
6229 7.57298 -56.4285 0.699782
6230 7.55401 -56.4272 0.698029
6231 7.53808 -56.4261 0.696557
6232 7.5252 -56.4253 0.695367
6233 7.51534 -56.4247 0.694456
6234 7.50851 -56.4244 0.693825
6235 7.50468 -56.4243 0.693471
6236 7.50383 -56.4245 0.693392
6237 7.50592 -56.4249 0.693585
6238 7.51091 -56.4256 0.694047
6239 7.51877 -56.4264 0.694773
6240 7.52944 -56.4275 0.695759
6241 7.54288 -56.4289 0.697
6242 7.55901 -56.4304 0.698491
6243 7.57778 -56.4321 0.700226
6244 7.59912 -56.4341 0.702197
6245 7.62295 -56.4363 0.704399
6246 7.64919 -56.4386 0.706825
6247 7.67777 -56.4411 0.709465
6248 7.70859 -56.4438 0.712313
6249 7.74157 -56.4467 0.71536
6250 7.7766 -56.4497 0.718598
6251 7.8136 -56.4528 0.722016
6252 7.85245 -56.4561 0.725607
6253 7.89307 -56.4595 0.72936
6254 7.93533 -56.463 0.733265
6255 7.97915 -56.4667 0.737314
6256 8.02442 -56.4704 0.741497
6257 8.071 -56.4742 0.745802
6258 8.1188 -56.4781 0.750218
6259 8.16771 -56.4821 0.754738
6260 8.21762 -56.4861 0.759351
6261 8.2684 -56.4901 0.764043
6262 8.31992 -56.4942 0.768803
6263 8.37205 -56.4982 0.773621
6264 8.42469 -56.5023 0.778485
6265 8.47772 -56.5064 0.783384
6266 8.53101 -56.5105 0.788309
6267 8.58444 -56.5145 0.793246
6268 8.6379 -56.5185 0.798187
6269 8.69128 -56.5224 0.803119
6270 8.74446 -56.5263 0.808033
6271 8.79732 -56.5301 0.812917
6272 8.84976 -56.5338 0.817763
6273 8.90166 -56.5375 0.822559
6274 8.95292 -56.541 0.827296
6275 9.00344 -56.5444 0.831964
6276 9.0531 -56.5477 0.836553
6277 9.10183 -56.5508 0.841055
6278 9.14951 -56.5538 0.845461
6279 9.19605 -56.5567 0.849762
6280 9.2414 -56.5594 0.853953
6281 9.28548 -56.5619 0.858025
6282 9.32815 -56.5643 0.861969
6283 9.36936 -56.5665 0.865777
6284 9.40902 -56.5684 0.869442
6285 9.44707 -56.5702 0.872958
6286 9.48344 -56.5718 0.876319
6287 9.51808 -56.5732 0.879519
6288 9.55092 -56.5743 0.882554
6289 9.58191 -56.5753 0.885418
6290 9.61102 -56.576 0.888107
6291 9.63819 -56.5765 0.890618
6292 9.66339 -56.5768 0.892947
6293 9.6866 -56.5768 0.895091
6294 9.70778 -56.5766 0.897048
6295 9.72691 -56.5762 0.898816
6296 9.74398 -56.5755 0.900394
6297 9.75899 -56.5746 0.90178
6298 9.77192 -56.5734 0.902975
6299 9.78277 -56.572 0.903978
6300 9.79156 -56.5704 0.90479
6301 9.79829 -56.5685 0.905412
6302 9.80298 -56.5664 0.905845
6303 9.80565 -56.564 0.906093
6304 9.80634 -56.5615 0.906156
6305 9.80507 -56.5587 0.906039
6306 9.80188 -56.5556 0.905744
6307 9.79682 -56.5524 0.905276
6308 9.78993 -56.5489 0.90464
6309 9.78127 -56.5452 0.90384
6310 9.7709 -56.5414 0.902882
6311 9.75889 -56.5373 0.901771
6312 9.74529 -56.533 0.900515
6313 9.73019 -56.5286 0.899119
6314 9.71366 -56.5239 0.897592
6315 9.69578 -56.5191 0.89594
6316 9.67665 -56.5142 0.894172
6317 9.65636 -56.5091 0.892297
6318 9.635 -56.5038 0.890323
6319 9.61266 -56.4984 0.888259
6320 9.58947 -56.4929 0.886116
6321 9.56553 -56.4873 0.883904
6322 9.54098 -56.4816 0.881635
6323 9.51588 -56.4758 0.879316
6324 9.49037 -56.4699 0.876959
6325 9.46456 -56.464 0.874574
6326 9.43858 -56.4579 0.872173
6327 9.41255 -56.4519 0.869768
6328 9.38661 -56.4458 0.86737
6329 9.36087 -56.4397 0.864992
6330 9.33548 -56.4336 0.862646
6331 9.31057 -56.4275 0.860344
6332 9.28627 -56.4214 0.858099
6333 9.26272 -56.4154 0.855923
6334 9.24006 -56.4094 0.853829
6335 9.21843 -56.4035 0.85183
6336 9.19796 -56.3976 0.849938
6337 9.17879 -56.3918 0.848167
6338 9.16105 -56.3862 0.846528
6339 9.14493 -56.3806 0.845038
6340 9.13053 -56.3752 0.843708
6341 9.11798 -56.3699 0.842548
6342 9.1074 -56.3648 0.84157
6343 9.09892 -56.3598 0.840787
6344 9.09267 -56.3551 0.840209
6345 9.08877 -56.3505 0.839849
6346 9.08734 -56.3461 0.839717
6347 9.08851 -56.3419 0.839825
6348 9.09238 -56.338 0.840182
6349 9.09906 -56.3343 0.8408
6350 9.10866 -56.3309 0.841687
6351 9.12128 -56.3277 0.842853
6352 9.13703 -56.3247 0.844308
6353 9.156 -56.3221 0.846061
6354 9.17825 -56.3198 0.848117
6355 9.20385 -56.3177 0.850482
6356 9.23285 -56.3159 0.853163
6357 9.26533 -56.3145 0.856164
6358 9.30134 -56.3133 0.859491
6359 9.3409 -56.3125 0.863147
6360 9.38405 -56.312 0.867134
6361 9.43081 -56.3119 0.871455
6362 9.48118 -56.312 0.87611
6363 9.53518 -56.3125 0.881099
6364 9.59279 -56.3133 0.886423
6365 9.65401 -56.3145 0.89208
6366 9.71881 -56.3159 0.898068
6367 9.78714 -56.3177 0.904382
6368 9.85893 -56.3199 0.911016
6369 9.93413 -56.3223 0.917964
6370 10.0127 -56.3251 0.92522
6371 10.0944 -56.3281 0.932776
6372 10.1793 -56.3315 0.940621
6373 10.2672 -56.3352 0.948746
6374 10.3581 -56.3391 0.95714
6375 10.4517 -56.3434 0.96579
6376 10.5479 -56.3478 0.974684
6377 10.6467 -56.3526 0.983806
6378 10.7477 -56.3576 0.993141
6379 10.8508 -56.3628 1.00267
6380 10.956 -56.3682 1.01239
6381 11.0628 -56.3738 1.02226
6382 11.1713 -56.3796 1.03228
6383 11.281 -56.3856 1.04242
6384 11.3919 -56.3917 1.05267
6385 11.5037 -56.398 1.063
6386 11.6161 -56.4043 1.07339
6387 11.729 -56.4108 1.08382
6388 11.842 -56.4173 1.09426
6389 11.955 -56.4239 1.1047
6390 12.0677 -56.4305 1.11511
6391 12.1797 -56.4372 1.12547
6392 12.291 -56.4438 1.13575
6393 12.4011 -56.4504 1.14593
6394 12.5099 -56.457 1.15598
6395 12.6171 -56.4635 1.16588
6396 12.7224 -56.4699 1.17562
6397 12.8256 -56.4762 1.18515
6398 12.9265 -56.4823 1.19447
6399 13.0247 -56.4884 1.20355
6400 13.12 -56.4942 1.21236
6401 13.2123 -56.4999 1.22088
6402 13.3012 -56.5054 1.2291
6403 13.3866 -56.5106 1.23699
6404 13.4682 -56.5156 1.24453
6405 13.5458 -56.5203 1.2517
6406 13.6192 -56.5248 1.25849
6407 13.6883 -56.529 1.26487
6408 13.7528 -56.5329 1.27083
6409 13.8127 -56.5364 1.27636
6410 13.8677 -56.5396 1.28145
6411 13.9178 -56.5425 1.28607
6412 13.9627 -56.5451 1.29022
6413 14.0024 -56.5472 1.29389
6414 14.0367 -56.549 1.29706
6415 14.0656 -56.5504 1.29973
6416 14.089 -56.5515 1.3019
6417 14.1069 -56.5521 1.30355
6418 14.1192 -56.5523 1.30469
6419 14.1258 -56.5521 1.3053
6420 14.1269 -56.5516 1.3054
6421 14.1223 -56.5506 1.30497
6422 14.1121 -56.5492 1.30403
6423 14.0963 -56.5474 1.30257
6424 14.075 -56.5452 1.3006
6425 14.0482 -56.5427 1.29813
6426 14.0161 -56.5397 1.29516
6427 13.9788 -56.5363 1.29171
6428 13.9363 -56.5326 1.28778
6429 13.8887 -56.5285 1.28339
6430 13.8362 -56.524 1.27854
6431 13.7789 -56.5192 1.27324
6432 13.7169 -56.5141 1.26752
6433 13.6505 -56.5086 1.26138
6434 13.5798 -56.5028 1.25484
6435 13.505 -56.4967 1.24793
6436 13.4263 -56.4903 1.24065
6437 13.3438 -56.4837 1.23304
6438 13.2579 -56.4768 1.2251
6439 13.1688 -56.4696 1.21686
6440 13.0766 -56.4622 1.20834
6441 12.9816 -56.4547 1.19957
6442 12.8841 -56.4469 1.19055
6443 12.7842 -56.439 1.18133
6444 12.6823 -56.4309 1.17191
6445 12.5786 -56.4227 1.16233
6446 12.4734 -56.4144 1.1526
6447 12.3668 -56.406 1.14276
6448 12.2593 -56.3976 1.13282
6449 12.1509 -56.3891 1.1228
6450 12.042 -56.3806 1.11274
6451 11.9328 -56.372 1.10265
6452 11.8236 -56.3635 1.09256
6453 11.7146 -56.355 1.08249
6454 11.606 -56.3466 1.07245
6455 11.4981 -56.3382 1.06248
6456 11.3911 -56.33 1.0526
6457 11.2853 -56.3218 1.04282
6458 11.1808 -56.3137 1.03317
6459 11.0779 -56.3058 1.02366
6460 10.9768 -56.2981 1.01431
6461 10.8776 -56.2905 1.00514
6462 10.7805 -56.2832 0.996176
6463 10.6858 -56.276 0.98742
6464 10.5935 -56.2691 0.978893
6465 10.5038 -56.2623 0.970607
6466 10.4169 -56.2559 0.962577
6467 10.3329 -56.2496 0.954813
6468 10.2519 -56.2437 0.947329
6469 10.174 -56.238 0.940132
6470 10.0994 -56.2326 0.933235
6471 10.0281 -56.2275 0.926649
6472 9.96027 -56.2226 0.92038
6473 9.89589 -56.2181 0.91443
